Index	X	Acquisition
801	20.4405355255591	6188
802	20.4700727572082	6143
803	20.4996120275589	6104
804	20.5291533321718	6043
805	20.5586966498481	6003
806	20.5882419570472	6144
807	20.6177892302285	6137
808	20.6473384458517	6015
809	20.6768895803761	6049
810	20.7064426102611	6069
811	20.7359975119664	6151
812	20.7655542619513	6081
813	20.7951128366753	6106
814	20.824673212598	6051
815	20.8542353661787	6039
816	20.883799273877	6034
817	20.9133649121523	6206
818	20.9429322574641	6092
819	20.9725012862718	6206
820	21.002071975035	6048
821	21.0316443002131	6142
822	21.0612182382656	6093
823	21.090793765652	6174
824	21.1203708588317	6035
825	21.1499494942643	6187
826	21.1795296484091	6157
827	21.2091112977256	6072
828	21.2386944186735	6104
829	21.268278987712	6094
830	21.2978649813007	6118
831	21.327452375899	6275
832	21.3570411479665	6070
833	21.3866312739625	6229
834	21.4162227303467	6180
835	21.4458154935784	6221
836	21.4754095401171	6162
837	21.5050048464223	6185
838	21.5346013889535	6094
839	21.5641991441701	6197
840	21.5937980885317	6118
841	21.6233981984976	6086
842	21.6529994505274	6023
843	21.6826018210805	6012
844	21.7122052866165	6037
845	21.7418098235947	6095
846	21.7714154084747	6140
847	21.8010220177159	6164
848	21.8306296277779	6009
849	21.86023821512	6239
850	21.8898477562017	6312
851	21.9194582274826	6142
852	21.9490696054221	6145
853	21.9786818664796	6187
854	22.0082949871148	6073
855	22.0379089437869	5952
856	22.0675237129555	6146
857	22.0971392710801	6123
858	22.1267555946201	6202
859	22.1563726600351	6224
860	22.1859904437844	6140
861	22.2156089223276	6078
862	22.2452280721241	6102
863	22.2748478696335	6162
864	22.3044682913151	6282
865	22.3340893136285	6116
866	22.3637109130331	6232
867	22.3933330659884	6015
868	22.4229557489539	6157
869	22.4525789383891	6325
870	22.4822026107534	6289
871	22.5118267425062	6151
872	22.5414513101072	6023
873	22.5710762900157	6219
874	22.6007016586912	6179
875	22.6303273925932	6283
876	22.6599534681812	6200
877	22.6895798619146	6232
878	22.7192065502529	6203
879	22.7488335096557	6110
880	22.7784607165822	6059
881	22.8080881474922	6197
882	22.8377157788449	6102
883	22.8673435870999	5925
884	22.8969715487167	5985
885	22.9265996401546	6017
886	22.9562278378733	6054
887	22.9858561183322	6044
888	23.0154844579907	6183
889	23.0451128333084	6015
890	23.0747412207446	6176
891	23.104369596759	6105
892	23.1339979378108	6197
893	23.1636262203597	6052
894	23.1932544208651	6166
895	23.2228825157864	6068
896	23.2525104815832	6103
897	23.2821382947149	6224
898	23.311765931641	6259
899	23.3413933688209	6188
900	23.3710205827142	5997
901	23.4006475497803	6013
902	23.4302742464787	6099
903	23.4599006492688	6022
904	23.4895267346102	6178
905	23.5191524789622	6163
906	23.5487778587844	6265
907	23.5784028505363	6081
908	23.6080274306773	6152
909	23.6376515756669	6107
910	23.6672752619646	6128
911	23.6968984660298	6249
912	23.726521164322	6249
913	23.7561433333008	6282
914	23.7857649494255	6304
915	23.8153859891556	6255
916	23.8450064289506	6164
917	23.8746262452701	6255
918	23.9042454145734	6186
919	23.93386391332	6004
920	23.9634817179694	6106
921	23.9930988049811	6269
922	24.0227151508146	6196
923	24.0523307319293	6139
924	24.0819455247847	6237
925	24.1115595058402	6143
926	24.1411726515554	6182
927	24.1707849383898	6382
928	24.2003963428027	6053
929	24.2300068412537	6199
930	24.2596164102023	6156
931	24.2892250261078	6202
932	24.3188326654299	5928
933	24.3484393046279	6095
934	24.3780449201614	6078
935	24.4076494884897	6090
936	24.4372529860725	6286
937	24.4668553893691	6115
938	24.496456674839	6144
939	24.5260568189418	6195
940	24.5556557981368	6158
941	24.5852535888836	6209
942	24.6148501676416	6167
943	24.6444455108703	6077
944	24.6740395950292	6078
945	24.7036323965777	6206
946	24.7332238919754	6021
947	24.7628140576816	6136
948	24.792402870156	6303
949	24.8219903058578	6220
950	24.8515763412467	6200
951	24.8811609527821	6174
952	24.9107441169234	6066
953	24.9403258101302	6345
954	24.9699060088618	6188
955	24.9994846895779	6226
956	25.0290618287378	6161
957	25.0586374028011	6085
958	25.0882113882271	6017
959	25.1177837614754	6224
960	25.1473544990055	6003
961	25.1769235772768	6202
962	25.2064909727488	6264
963	25.236056661881	6392
964	25.2656206211329	6285
965	25.2951828269638	6284
966	25.3247432558334	6179
967	25.354301884201	6325
968	25.3838586885261	6274
969	25.4134136452683	6270
970	25.4429667308869	6114
971	25.4725179218416	6177
972	25.5020671945916	6332
973	25.5316145255966	6225
974	25.5611598913159	6276
975	25.5907032682091	6325
976	25.6202446327357	6134
977	25.649783961355	6409
978	25.6793212305266	6194
979	25.70885641671	6208
980	25.7383894963646	6397
981	25.7679204459499	6340
982	25.7974492419253	6405
983	25.8269758607504	6295
984	25.8565002788847	6185
985	25.8860224727875	6404
986	25.9155424189184	6289
987	25.9450600937368	6393
988	25.9745754737022	6276
989	26.0040885352742	6189
990	26.033599254912	6238
991	26.0631076090754	6367
992	26.0926135742236	6458
993	26.1221171268162	6257
994	26.1516182433127	6469
995	26.1811169001725	6238
996	26.2106130738551	6324
997	26.24010674082	6283
998	26.2695978775266	6355
999	26.2990864604344	6257
1000	26.328572466003	6199
1001	26.3580558706917	6265
1002	26.3875366509601	6219
1003	26.4170147832676	6261
1004	26.4464902440736	6371
1005	26.4759630098378	6350
1006	26.5054330570194	6365
1007	26.5349003620781	6293
1008	26.5643649014733	6309
1009	26.5938266516645	6213
1010	26.623285589111	6266
1011	26.6527416902725	6087
1012	26.6821949316084	6300
1013	26.7116452895781	6340
1014	26.7410927406411	6243
1015	26.770537261257	6312
1016	26.7999788278851	6373
1017	26.829417416985	6267
1018	26.8588530050161	6223
1019	26.8882855684379	6134
1020	26.9177150837098	6321
1021	26.9471415272914	6358
1022	26.9765648756421	6245
1023	27.0059851052215	6333
1024	27.0354021924888	6434
1025	27.0648161139038	6478
1026	27.0942268459257	6183
1027	27.1236343650141	6262
1028	27.1530386476285	6380
1029	27.1824396702283	6188
1030	27.211837409273	6323
1031	27.2412318412221	6233
1032	27.270622942535	6050
1033	27.3000106896713	6307
1034	27.3293950590904	6066
1035	27.3587760272517	6287
1036	27.3881535706148	6127
1037	27.4175276656391	6297
1038	27.4468982887841	6399
1039	27.4762654165093	6225
1040	27.5056290252741	6407
1041	27.5349890915381	6420
1042	27.5643455917606	6255
1043	27.5936985024012	6365
1044	27.6230477999193	6210
